ratio001,ratio002,ratio003,ratio004,ratio005,ratio006,ratio008,ratio011,ratio012,ratio017,ratio018,ratio019,ratio027,ratio029,ratio030,DIO,DPO,DSO,turnover,status,ratio036,ratio037,ratio039,ratio040
-0.23168773,-0.309276057,-0.137208833,-0.023476997,0.194978716,4.06447545,-1.119889311,0.148669143,0.245139114,1.533856209,1.562319455,-0.40493971,0.309399432,-0.171077121,-0.187158004,-0.281856687,-0.732684503,-0.79635848,-0.170462042,0,0,0,1,0
4.180308207,-0.306790733,-0.485109418,-0.378594696,-0.376104108,-0.515998038,0.125054048,-0.118991078,0.37857285,-0.950094369,-0.618737194,-0.340037534,0.024543438,-0.171077121,-0.225183043,0.449759576,-0.732684503,-0.704371564,-0.170462042,0,0,0,1,0
-0.373924093,-0.309276057,-1.05666038,-1.142097747,0.601326111,4.06447545,3.449548399,1.75463047,0.540599528,0.944444207,0.403303844,-0.40493971,-0.822614995,0.413729736,0.573342778,-0.02835807,-0.268702732,-0.511199042,-0.170800945,0,0,0,1,0
-0.352148494,-0.140274029,0.981043048,-0.156646134,-0.650663159,-0.278066231,-0.254283456,-0.118991078,0.111705379,-0.960619584,-1.092879943,0.849835693,0.442030359,0.706133164,-2.924960821,0.055071855,-0.452137386,-0.511199042,-0.170800945,0,0,0,1,0
-0.357244911,-0.269510874,1.192268404,-0.591665315,-0.409051194,-0.282342977,-1.119889311,-3.467955763,0.483413642,0.165578348,0.192573733,-0.40493971,0.383330265,0.956764674,0.877543091,-0.310736277,-0.484508207,-0.529596425,-0.170913913,0,0,0,1,0
-0.211765373,-0.309276057,-0.174483895,-0.618299142,-0.672627883,-0.28497482,-0.241929369,0.041605055,0.178422247,-0.792216154,-0.808394294,0.352252343,-0.240718415,0.580817409,0.573342778,-0.086117248,-0.732684503,0.436266188,-0.170913913,0,0,0,1,0
0.094482954,-0.309276057,-0.37328423,-0.476252063,-0.233333402,-0.286948703,-0.144628964,-0.011926989,0.159360285,-0.329106725,-0.292105522,-0.253501299,0.2540748,0.163098226,0.117042309,-0.310736277,-0.214751363,0.2062989,-0.170913913,0,0,0,1,0
-0.013005112,0.157964844,-0.348434188,-0.183279962,-0.101545058,-0.241220423,-0.25763534,-0.065459033,0.111705379,-0.697489226,-0.808394294,1.498857453,-0.29200896,-0.003989447,0.040992231,-0.021940383,1.17719395,-0.79635848,-0.17102688,0,0,0,1,0
0.515632317,-0.309276057,-0.435409334,-0.360838811,-0.27726285,-0.270170701,-0.254187688,-0.011926989,0.149829303,-0.329106725,-0.365861061,1.044542221,-0.244340862,0.163098226,0.155067348,-0.127832211,-0.732684503,-0.79635848,-0.171139848,0,0,0,1,0
0.443355858,-0.299334761,-0.422984314,-0.334204983,-0.683610245,-0.260630268,-0.231299108,-0.011926989,0.29279402,0.007700133,0.055599161,-0.058794771,-0.217584157,-0.087533284,-0.111107926,0.132084093,1.144823129,-0.005271006,-0.171139848,0,0,0,0,0
-0.168677484,-0.150215325,-0.236609,0.056424485,0.436590681,-0.013894946,-0.106896327,-0.065459033,0.149829303,0.944444207,0.972275144,-0.296769417,0.401771809,-0.171077121,-0.187158004,-0.320362806,0.324762324,-0.143251379,-0.171139848,0,0,0,1,0
-0.381800374,-0.309276057,4.616107164,4.73829622,4.730694228,-0.186938652,3.449548399,1.75463047,0.340448925,-0.697489226,-0.681956227,-0.426573769,3.856037681,0.204870144,0.155067348,-0.278647844,-0.441347112,0.381074039,-0.171252816,0,0,0,0,0
-0.198792675,0.001389436,-0.199333937,-0.130012307,-0.22235104,-0.079691032,-0.25610305,0.041605055,0.12123636,-0.518560582,-0.481762622,1.260882808,-0.308227639,-0.087533284,-0.111107926,0.112831034,1.360628604,1.411327493,-0.171252816,0,0,0,1,0
-0.3785572,-0.249628282,-1.05666038,1.414749681,-1.133887087,-0.278066231,-0.269893659,-0.011926989,0.12123636,-1.286901227,-1.250927527,0.741665399,-0.292338273,-3.076731758,2.702744969,-0.320362806,-0.462927659,-0.410013435,-0.171365783,0,1,0,0,0
-0.3567816,-0.286908141,1.192268404,0.61573486,0.151049268,-0.219178734,-0.260412615,-0.065459033,0.092643417,0.14452792,0.097745184,-3.510725172,-0.277189862,-0.171077121,-0.187158004,-0.054028816,-0.150009721,-0.014469698,-0.171478751,0,0,1,1,1
-0.059336175,0.453718393,-0.323584146,-0.795857991,-0.617716073,-0.289251566,-0.231586413,0.148669143,0.349979907,-0.371207582,-0.439616599,0.135911757,-0.263852674,0.163098226,0.155067348,-0.320362806,0.691631632,-0.069661847,-0.171478751,0,0,0,1,0
-0.32759303,-0.309276057,0.409492087,1.112899637,1.710544674,-0.226745284,0.210958048,0.523393453,0.321386963,-0.63433794,-0.639810205,-0.383305651,0.302813166,0.873220837,0.839518052,-0.307527433,-0.732684503,0.344279273,-0.171478751,0,0,0,1,0
-1.368040446,3.977708912,-0.460259376,-0.378594696,-0.101545058,-0.272802544,-0.253230007,0.202201188,0.540599528,1.060221565,1.098713211,0.936371928,-0.305181492,-0.129305202,-0.149132965,-0.320362806,-0.214751363,0.463862263,-0.171704686,0,0,0,1,0
-0.33454269,-0.234716339,0.521317275,0.207349506,0.546414301,-0.24681309,-0.176807051,0.36279732,0.226077152,-1.297426442,-1.272000538,-0.210233182,-0.156002572,-0.087533284,-0.111107926,-0.31394512,-0.495298481,-0.768762405,-0.171704686,0,0,0,1,0
-0.248830223,-0.274481522,-0.087508749,0.340518643,-0.321192298,-0.012250043,0.083107614,0.202201188,0.235608133,0.723414707,0.751008528,-0.361671593,0.074187416,-0.087533284,-0.111107926,-0.005896167,0.130537397,-0.400814743,-0.171704686,0,0,0,1,0
0.333551239,-0.309276057,-0.422984314,-0.307571156,-0.760486779,-0.266880897,-0.255719978,0.041605055,0.168891266,-0.592237082,-0.523908644,1.21761469,-0.306416416,-0.003989447,-0.073082887,5.00785725,-0.732684503,0.408670114,-0.171817654,0,0,0,1,0
0.592541881,0.197730027,-0.435409334,-0.316449099,-0.881292761,0.131185424,-0.290866876,-0.172523122,-0.326719751,-0.78169094,-1.135025966,-1.356838291,-0.337701179,-0.338164794,-0.567408395,-0.320362806,1.015339844,0.040722452,-0.171817654,0,1,1,1,1
-0.341029039,-0.217319071,0.657992505,0.411542183,0.853920437,-0.252405758,-0.004137139,0.416329364,0.245139114,-0.255430224,-0.281569016,-0.340037534,0.030882719,0.371957818,0.307167504,-0.310736277,0.141327671,-0.124853996,-0.171930621,0,0,0,1,0
-0.119103247,0.262348449,-0.286309084,-0.414106466,-0.145474506,-0.280369094,-0.241258992,-0.011926989,0.159360285,0.43923392,0.371694328,0.330618285,-0.128669569,0.121326308,0.117042309,-0.320362806,-0.020526436,-0.106456613,-0.171930621,0,0,0,1,0
0.062977831,0.16790614,-0.37328423,0.145203909,-0.661645521,-0.24648411,-0.262519514,-0.011926989,-0.002666394,-0.897468298,-0.903222844,3.48919085,-0.29398484,0.497273573,0.4972927,5.00785725,0.033424933,0.546650487,-0.172156557,0,0,1,1,1
0.029156155,-0.309276057,-0.360859209,-0.307571156,-0.013686162,-0.174108415,-0.181786993,-0.065459033,0.140298322,-0.087026795,-0.93483236,-0.188599123,-0.215525949,-0.212849039,-0.073082887,-0.320362806,-0.732684503,-0.79635848,-0.172156557,0,0,0,1,0
-0.253000019,-0.127847409,-0.075083728,0.00315683,0.370696509,-0.007644317,0.262768598,0.469861409,0.37857285,0.818141636,0.856373583,-0.383305651,0.171334836,-0.003989447,-0.035057848,-0.320362806,0.065795754,0.491458338,-0.172269524,0,0,0,1,0
-0.110763655,-0.011037184,-0.286309084,-0.058988767,0.282837613,-0.262933131,-0.162154529,-0.011926989,0.168891266,0.018225348,0.055599161,-0.231867241,0.206653686,0.163098226,0.117042309,-0.317153963,0.335552598,0.289087124,-0.172495459,0,0,0,1,0
-0.170530727,0.277260393,-0.236609,-0.209913789,-0.376104108,-0.26918376,-0.241929369,0.041605055,0.178422247,-0.897468298,-0.871613327,0.352252343,-0.281470935,0.204870144,0.193092387,0.340658905,0.972178749,1.98164637,-0.172608427,0,0,0,1,0
-0.360951396,-0.309276057,1.41591878,0.882073133,1.457950348,-0.074427345,-1.119889311,-3.467955763,0.473882661,4.328932123,4.38273126,-0.426573769,-0.822614995,0.121326308,0.07901727,-0.320362806,-0.549249849,-0.79635848,-0.172721395,0,0,0,1,0
-0.3785572,-0.309276057,4.616107164,-1.142097747,1.952156639,-0.199768889,3.449548399,0.095137099,0.130767341,-0.529085797,-0.492299127,-0.40493971,3.856037681,0.037782471,0.002967191,-0.034775756,-0.484508207,0.427067497,-0.172721395,0,0,0,1,0
-0.350295251,-0.309276057,0.918917944,-0.058988767,0.205961078,-0.271815603,0.114423788,0.630457541,0.264201077,-0.213329367,-0.228886488,-0.361671593,0.189200082,0.580817409,0.535317739,-0.288274374,-0.732684503,0.022325068,-0.172834362,0,0,0,1,0
-0.269679202,-0.286908141,-0.025383645,0.340518643,0.788026265,0.065060358,-1.119889311,1.75463047,-3.405226646,1.744360495,1.636074994,-0.40493971,-0.822614995,0.204870144,0.155067348,-0.320362806,-0.635572039,0.114311984,-0.172834362,0,0,0,1,0
4.180308207,-0.309276057,-0.460259376,-0.431862351,-0.16743923,-0.288922585,-0.160430703,0.095137099,0.426227755,0.639212992,0.582424439,-0.231867241,-0.175514384,-0.087533284,-0.111107926,-0.320362806,0.788744095,0.252292357,-0.172834362,0,0,0,1,0
-0.383653617,-0.309276057,-1.05666038,4.73829622,4.730694228,-0.515998038,3.449548399,0.898117762,0.264201077,-1.086922155,-1.050733921,-0.40493971,0.27515085,2.54409757,-2.924960821,-0.320362806,-0.711103955,0.003927685,-0.17294733,0,0,0,1,0
-0.293771354,-0.309276057,0.098866564,0.136325967,-0.05761561,-0.207664419,-0.105364037,0.309265276,0.264201077,0.070851419,0.066135667,-0.296769417,-0.126446704,0.079554389,0.040992231,-0.066864189,-0.732684503,-0.79635848,-0.173060298,0,0,0,1,0
0.932611884,0.709706758,-0.447834355,0.775537824,-0.0027038,4.06447545,-0.249782354,-0.011926989,0.264201077,-0.213329367,-0.239422994,0.698397282,-0.291432662,-0.087533284,-0.111107926,0.221931705,-0.732684503,0.197100208,-0.173173265,0,0,0,1,0
-0.091304609,-0.309276057,-0.311159125,-0.121134364,0.085155096,-0.260301288,-0.221243456,-0.065459033,0.111705379,0.839192064,0.803691055,0.006107405,-0.015138813,-0.087533284,-0.073082887,-0.281856687,-0.732684503,-0.79635848,-0.1733992,0,0,0,1,0
0.093093022,-0.09056755,-0.37328423,-0.307571156,-0.16743923,-0.250102895,-0.208506297,0.041605055,0.302325001,0.239254848,0.139891206,-0.08042883,-0.230921345,-0.087533284,-0.111107926,-0.227306352,0.91822738,0.638637403,-0.173625136,0,0,0,1,0
-0.377630578,-0.257084254,4.616107164,-0.866881531,-0.969151657,-0.281685016,-0.218849253,0.041605055,0.130767341,-1.286901227,-1.261464032,-0.037160713,-0.275543296,-3.076731758,2.702744969,0.212305175,-0.516879028,-0.79635848,-0.173625136,0,0,0,1,0
-0.289601559,-0.147730001,0.074016523,0.180715679,0.590343749,-0.515998038,0.157040599,0.469861409,0.321386963,0.039275776,0.055599161,-0.383305651,0.064308018,0.121326308,0.07901727,-0.320362806,-0.268702732,1.006585065,-0.173625136,0,0,0,1,0
-0.347515387,-0.294364113,0.831942798,1.104021695,1.732509398,-0.241220423,0.101686628,0.898117762,0.349979907,-0.108077224,-0.102448422,-0.361671593,0.096498392,0.622589327,0.535317739,-0.320362806,-0.506088754,0.022325068,-0.173738103,0,0,0,1,0
-0.20991213,0.282231041,-0.174483895,-0.236547616,-0.881292761,-0.275763368,-0.241546297,0.041605055,0.197484209,-0.729064869,-0.74517526,0.330618285,-0.272579476,0.204870144,0.193092387,0.340658905,0.033424933,-0.474404275,-0.173738103,0,0,0,1,0
-0.302574256,-0.309276057,0.148566648,0.9797305,0.941779333,-0.198123987,-1.119889311,0.469861409,0.330917944,0.112952277,0.055599161,-0.40493971,3.856037681,0.288413981,0.269142465,-0.16633833,-0.732684503,-0.79635848,-0.173738103,0,0,0,1,0
-0.241880564,-0.309276057,-0.112358791,0.278373046,-0.705574969,-0.02508028,-0.081517776,0.202201188,0.273732058,1.060221565,1.088176705,-0.318403475,-0.12175399,-0.129305202,-0.149132965,0.035818796,0.141327671,-0.612384649,-0.173738103,0,0,0,1,0
-0.293771354,-0.296849437,0.098866564,-0.254303501,0.05220801,-0.266551916,-0.1712525,-0.011926989,0.111705379,-0.529085797,-0.55551816,-0.210233182,-0.048564112,0.037782471,0.002967191,-0.320362806,2.331753241,1.871262071,-0.173851071,0,0,0,1,0
-0.316936886,-0.147730001,0.285241878,0.873195191,0.557396663,-0.253392699,0.236528134,-3.467955763,0.502475604,-0.013350295,0.002916634,-0.383305651,0.273751269,0.747905082,0.649392857,-0.143876427,-0.355024922,-0.060463155,-0.173851071,0,0,0,1,0
-0.280335346,0.13062628,0.024316439,0.136325967,-0.376104108,4.06447545,-0.260221079,-0.011926989,0.12123636,-0.181753724,-0.218349983,1.239248749,-0.312344056,-0.171077121,-0.187158004,0.228349391,-0.560040123,-0.79635848,-0.173851071,0,0,0,1,0
-0.09176792,-0.212348423,-0.311159125,-0.556153545,-0.321192298,-0.294186272,0.071998513,0.630457541,0.921838772,0.733939921,0.772081539,-0.361671593,0.113128713,0.163098226,0.117042309,-0.320362806,-0.009736162,0.059119835,-0.174077006,0,0,0,1,0
-0.153851544,0.15547952,-0.249034021,-0.813613876,-0.760486779,-0.294844233,-0.256390354,0.202201188,0.140298322,-0.476459725,-0.439616599,1.282516866,-0.287892544,0.664361246,0.573342778,-0.224097509,0.594519168,0.105113292,-0.174077006,0,0,0,1,0
-0.364657881,-0.309276057,-1.05666038,1.263824659,1.897244829,-0.189570495,-0.026834182,0.309265276,0.149829303,0.039275776,0.045062656,-0.340037534,-0.023371645,0.079554389,0.040992231,-0.31394512,-0.613991492,-0.741166331,-0.174077006,0,0,0,1,0
-0.379483821,-0.309276057,4.616107164,-1.142097747,-1.133887087,-0.141868333,0.01472918,0.041605055,0.140298322,-0.960619584,-0.924295855,-0.361671593,-0.052845185,0.121326308,0.07901727,0.013356893,-0.732684503,-0.410013435,-0.174077006,0,0,0,0,0
-0.382263685,-0.309276057,-1.05666038,0.713392227,1.24928547,-0.26984172,3.449548399,0.041605055,0.140298322,-0.918518726,-0.882149832,-0.40493971,-0.822614995,0.163098226,0.117042309,-0.320362806,-0.408976291,0.969790299,-0.174189974,0,0,0,1,0
-0.384580238,-0.296849437,4.616107164,4.73829622,4.730694228,-0.237601638,-1.119889311,0.469861409,0.187953228,-0.823791797,-0.787321283,-0.40493971,3.856037681,0.706133164,0.611367817,-0.30431859,-0.171590268,-0.023668389,-0.174189974,0,0,0,0,0
0.065294384,-1.040259533,-0.37328423,-0.325327041,-0.178421592,-0.271815603,-0.246622007,0.255733232,0.264201077,-0.202804153,-0.228886488,0.525324813,-0.292091288,0.121326308,0.07901727,-0.220888665,0.076586028,0.831809925,-0.174189974,0,0,0,1,0
-0.348905319,-0.271996198,0.86921786,1.148411407,1.35910909,-0.249773914,-0.280045079,1.75463047,-0.164693073,-0.907993512,-0.84000381,-0.448207827,-0.149169321,-0.003989447,-0.035057848,-0.086117248,-0.150009721,1.908056837,-0.174302941,0,1,1,1,1
-0.29052818,-0.309276057,0.074016523,-0.671566797,-0.518874815,-0.288593605,-0.206495166,0.309265276,0.254670096,0.860242493,0.877446594,-0.102062889,-0.263852674,-0.087533284,-0.111107926,-0.30431859,-0.732684503,-0.391616051,-0.174302941,0,0,0,1,0
-0.254389951,-0.063228987,-0.075083728,-0.183279962,-0.035650886,-0.262604151,-0.237236731,0.041605055,0.159360285,-0.24490501,-0.228886488,0.24408205,-0.284023113,-0.129305202,-0.149132965,-0.214470979,0.540567799,0.932995532,-0.174302941,0,0,0,1,0
-0.26133961,-0.309276057,-0.050233686,0.837683421,0.019260924,-0.240233482,-0.091094588,0.255733232,0.264201077,-0.118602438,-0.123521433,-0.318403475,-0.051445603,0.163098226,0.117042309,0.035818796,-0.732684503,-0.511199042,-0.174415909,0,0,0,1,0
0.061124588,0.391585294,-0.37328423,-0.343082926,-0.354139384,-0.266551916,-0.246909311,0.202201188,0.330917944,-0.013350295,0.023989645,0.546958871,-0.295631406,-0.003989447,-0.035057848,-0.105370308,1.058500939,-0.79635848,-0.174528877,0,0,0,1,0
-0.105667238,-0.252113606,-0.298734104,-0.600543257,-0.431015918,-0.297147096,-0.076825138,0.095137099,0.283263039,-0.423833653,-0.386934072,-0.318403475,-0.026829435,0.079554389,0.040992231,-0.265812471,5.485102841,-0.032867081,-0.174641844,0,0,0,1,0
-1.368040446,3.977708912,-0.485109418,-0.449618235,-0.255298126,-0.29221239,-0.256869195,-0.011926989,0.321386963,-0.013350295,-0.007619872,1.239248749,-0.298430569,-0.171077121,-0.187158004,-0.272230157,1.339048057,0.638637403,-0.174754812,0,0,0,1,0
0.374322574,-1.040259533,-0.422984314,0.251739219,0.524449577,-0.198123987,-0.279183166,-0.27958721,0.921838772,0.533960849,0.571887933,-3.510725172,-0.319094978,-0.254620957,-0.263208082,-0.272230157,-0.268702732,-0.529596425,-0.17486778,0,1,1,1,1
0.133864357,-0.050802367,-0.385709251,0.242861276,-0.672627883,-0.515998038,-0.068780617,0.041605055,0.29279402,2.081167354,1.372662355,-0.318403475,-0.133856253,-0.212849039,-0.225183043,-0.070073032,-0.279493006,-0.612384649,-0.17486778,0,0,0,1,0
-0.233077662,0.103287717,-0.137208833,-0.396350581,-0.178421592,-0.280698075,-0.206782471,0.255733232,0.311855982,0.039275776,0.03452615,-0.08042883,-0.253973275,-0.003989447,0.002967191,-0.288274374,-0.009736162,-0.281231753,-0.17486778,0,0,0,1,0
-0.027367742,0.495968899,-0.336009167,-0.192157904,-1.002098743,-0.267209877,-0.278129717,-0.27958721,-0.364843676,-0.444884082,-0.408007083,3.48919085,-0.323952349,-0.338164794,-0.339258161,0.452968419,0.076586028,-0.79635848,-0.17486778,0,1,1,1,1
-0.341029039,-0.309276057,0.657992505,-1.142097747,-1.133887087,4.06447545,-0.230245659,1.75463047,0.483413642,-0.31858151,-0.566054666,-0.123696947,-0.273402759,2.54409757,-2.924960821,-0.208053292,-0.700313682,0.785816468,-0.174980747,0,0,0,0,0
0.239962492,-0.309276057,-0.410559293,-0.440740293,-0.738522055,-0.293528311,-0.323619571,-0.172523122,-0.040790319,-0.78169094,-0.74517526,-0.642914355,-0.231250658,-0.171077121,-0.187158004,-0.320362806,-0.732684503,0.657034786,-0.174980747,0,1,1,1,1
-0.328056341,-0.309276057,0.421917108,0.642368687,1.150444212,-0.246155129,-0.016203922,0.148669143,0.130767341,-0.265955439,-0.2499595,-0.340037534,0.161702423,0.246642063,0.193092387,-0.317153963,-0.732684503,-0.79635848,-0.175206682,0,0,0,1,0
-0.295161286,-0.309276057,0.098866564,-0.218791732,-0.22235104,-0.275105407,-0.192513022,0.202201188,0.197484209,-0.402783225,-0.523908644,-0.145331006,-0.192803332,0.246642063,0.269142465,-0.172756016,-0.732684503,-0.79635848,-0.17531965,0,0,0,1,0
-0.366047813,-0.286908141,-1.05666038,0.065302427,0.118102182,-0.276092349,-0.228426065,-0.011926989,0.111705379,-0.750115297,-0.74517526,0.092643639,-0.223347139,0.079554389,0.07901727,-0.217679822,0.216859587,0.252292357,-0.17531965,0,0,0,1,0
-0.372534162,-0.249628282,4.616107164,0.100814197,-0.409051194,-0.27740827,-0.247579688,-0.065459033,0.111705379,-1.286901227,-1.261464032,0.56859293,-0.262864734,-3.076731758,2.702744969,5.00785725,-0.667942861,-0.235238295,-0.17531965,0,0,0,1,0
-0.27616555,-0.07814093,-0.000533603,0.305006874,-0.431015918,-0.187596613,-0.252368094,-0.065459033,0.130767341,-0.160703296,-0.218349983,0.763299458,-0.270027298,-0.087533284,-0.111107926,0.221931705,0.465035883,-0.106456613,-0.175432618,0,0,0,1,0
-0.317400197,-0.227260367,0.285241878,-0.050110825,0.304802337,-0.26984172,-0.090328443,-0.011926989,0.130767341,-0.844842226,-0.84000381,-0.275135358,-0.026911763,0.163098226,0.155067348,-0.320362806,-0.074477804,-0.180046146,-0.175432618,0,0,0,1,0
-0.108910413,0.026242675,-0.298734104,-0.165524077,-0.079580334,-0.254708621,-0.243557427,0.416329364,0.369041869,0.849717279,0.856373583,0.417154519,-0.292173617,-0.003989447,-0.035057848,-0.243350568,-0.117638899,-0.097257922,-0.175432618,0,0,0,1,0
-0.277092172,-0.309276057,0.011891418,-0.03235494,0.030243286,-0.234640814,-0.030952211,0.148669143,0.187953228,0.081376634,0.097745184,-0.340037534,-0.040495936,-0.045761366,-0.073082887,-0.182382546,-0.732684503,-0.79635848,-0.175432618,0,0,0,1,0
-0.178870318,0.545675378,-0.224183979,-0.893515358,-0.793433865,-0.29254137,-0.253325775,0.095137099,0.12123636,-0.087026795,-0.0603024,0.936371928,-0.292914572,-0.003989447,-0.035057848,-0.297900904,-0.603201218,-0.446808201,-0.175432618,0,0,0,1,0
-0.336859243,-0.028434452,0.558592338,-0.973416841,-0.892275123,-0.283000938,-0.263764499,-0.065459033,0.102174398,-1.265850799,-1.240391021,1.953172685,-0.296125376,2.54409757,-2.924960821,-0.214470979,-0.419766564,-0.658378107,-0.175432618,0,0,1,1,1
4.180308207,3.977708912,-0.460259376,0.020912715,-0.035650886,-0.191873358,-0.249399282,0.309265276,-3.405226646,-0.118602438,-0.0603024,0.655129165,-0.295631406,0.163098226,0.07901727,-0.082908405,-0.333444374,0.951392916,-0.175432618,0,0,0,1,0
-0.116323383,0.468630336,-0.286309084,-0.360838811,-0.398068832,-0.278395212,-0.251410412,0.095137099,0.140298322,-0.360682368,-0.344788049,0.806567575,-0.290938692,0.079554389,0.07901727,-0.108579151,0.324762324,0.647836094,-0.175658553,0,0,0,1,0
-1.368040446,-1.040259533,-0.460259376,-0.272059386,-0.178421592,-0.26951274,-0.248537369,0.095137099,0.37857285,0.091901848,0.1293547,0.611861047,-0.274802341,0.079554389,0.040992231,-0.217679822,0.465035883,-0.79635848,-0.175658553,0,0,0,1,0
-0.203425781,-0.309276057,-0.186908916,-0.112256422,-0.068597972,-0.268525799,3.449548399,0.951649806,0.921838772,-0.055451152,-0.091911916,-0.40493971,-0.822614995,0.497273573,0.459267661,-0.204844449,-0.732684503,-0.79635848,-0.175771521,0,0,0,1,0
-0.262266232,-0.309276057,-0.050233686,-0.307571156,-0.05761561,-0.270499681,-0.057863052,0.576925497,0.426227755,1.070746779,1.088176705,-0.318403475,-0.067828939,0.079554389,0.040992231,-0.307527433,-0.031316709,-0.005271006,-0.175884488,0,0,0,1,0
-0.343808902,-0.247142958,0.72011761,-0.485130005,-0.661645521,-0.282342977,-0.243748963,-0.118991078,0.111705379,-0.823791797,-0.808394294,0.849835693,-0.256360797,-0.087533284,-0.111107926,0.064698385,-0.074477804,-0.08805923,-0.175884488,0,0,0,1,0
-0.339175796,-0.110450142,0.608292421,0.553589262,0.656237921,-0.515998038,-0.140127863,0.36279732,0.245139114,-1.202699513,-0.439616599,-0.275135358,-0.207869415,-3.076731758,0.155067348,-0.320362806,0.583728894,-0.787159788,-0.175997456,0,0,0,1,0
-0.358634843,-0.309276057,1.27924355,-0.272059386,-0.046633248,-0.276750309,0.21747028,0.095137099,0.140298322,-0.329106725,-0.334251544,-0.383305651,3.856037681,0.121326308,0.117042309,-0.288274374,-0.732684503,0.160305442,-0.175997456,0,0,0,0,0
0.117185175,-0.309276057,-0.385709251,-0.485130005,-0.33217466,-0.28497482,-0.259263398,0.041605055,0.025926549,-0.465934511,-0.460689611,1.845002392,-0.294725795,0.204870144,0.193092387,-0.246559411,-0.732684503,-0.79635848,-0.176223391,0,0,1,1,1
-0.359098153,-0.24217231,1.316518613,0.61573486,0.788026265,-0.211612184,-0.218753485,-0.011926989,0.140298322,-0.823791797,-0.797857788,-0.015526654,-0.201036164,0.246642063,0.193092387,-0.050819972,0.810324643,-0.79635848,-0.176336359,0,0,0,1,0
-0.283578521,-0.306790733,0.03674146,0.083058312,0.469537767,0.109801696,-1.119889311,0.202201188,0.159360285,0.281355706,0.266329272,-0.40493971,-0.822614995,-0.045761366,-0.073082887,-0.320362806,0.637680263,0.022325068,-0.176562294,0,0,0,1,0
0.233476143,-0.309276057,-0.410559293,-0.369716753,-0.090562696,-0.27707929,-0.161484152,0.309265276,-3.405226646,-0.423833653,-0.386934072,-0.231867241,-0.155920244,0.371957818,0.307167504,-0.320362806,-0.613991492,-0.79635848,-0.176675262,0,0,0,1,0
-0.06999232,0.386614646,-0.323584146,-0.422984408,-0.233333402,-0.283658899,-0.258880325,-0.065459033,0.111705379,-0.85536744,-0.84000381,1.736832098,-0.296784003,0.079554389,0.040992231,-0.179173703,-0.117638899,2.616356087,-0.176788229,0,0,1,1,1
-0.182576803,-0.145244677,-0.224183979,-0.298693214,-0.11252742,-0.272473564,-0.161196848,-0.011926989,0.168891266,0.155053134,0.182037228,-0.231867241,0.037468985,-0.045761366,-0.073082887,-0.265812471,0.508196978,0.583445253,-0.176788229,0,0,0,1,0
-0.27570224,-0.309276057,-0.000533603,0.811049594,1.370091452,-0.241878384,-0.189735746,0.255733232,0.245139114,-0.297531082,-0.450153105,-0.166965065,-0.202600402,0.204870144,0.269142465,-0.320362806,-0.732684503,-0.593987266,-0.176788229,0,0,0,1,0
-0.255316572,-0.145244677,-0.075083728,-0.289815271,-0.046633248,-0.265564975,3.449548399,0.469861409,0.302325001,0.018225348,0.013453139,-0.40493971,3.856037681,0.497273573,0.459267661,-0.28506553,0.745583,0.703028244,-0.177014164,0,0,0,1,0
0.049078512,-0.107964818,-0.360859209,-0.414106466,-0.189403954,-0.283987879,-1.119889311,0.309265276,0.597785415,1.702259638,1.709830532,-0.40493971,0.479242761,-0.087533284,-0.111107926,-0.307527433,0.270810956,-0.152450071,-0.177014164,0,0,0,1,0
-0.287285006,-0.309276057,0.061591502,0.127448024,0.041225648,-0.045806047,-0.033633719,0.041605055,0.168891266,0.597112135,0.614033955,-0.340037534,-0.08643514,-0.171077121,-0.187158004,-0.150294114,-0.732684503,-0.79635848,-0.177014164,0,0,0,1,0
-0.346588766,-0.294364113,0.807092756,1.210557004,1.46893271,-0.084954719,0.029190165,0.202201188,0.149829303,0.091901848,0.108281689,-0.361671593,0.317467608,0.204870144,0.155067348,-0.220888665,-0.203961089,0.555849179,-0.177127132,0,0,0,1,0
-0.372070851,-0.309276057,-1.05666038,4.73829622,2.040015535,0.025253726,3.449548399,0.73752163,0.264201077,-0.434358868,-0.397470577,-0.426573769,-0.822614995,0.580817409,0.4972927,-0.050819972,-0.452137386,-0.79635848,-0.177353067,0,0,0,0,0
-0.367437745,-0.309276057,4.616107164,-1.142097747,4.730694228,4.06447545,-1.119889311,-0.011926989,0.130767341,-0.434358868,-0.408007083,-0.40493971,3.856037681,-0.087533284,-0.111107926,0.160963683,-0.063687531,0.399471422,-0.177466035,0,0,0,0,0
-0.278018793,-0.199921803,0.011891418,0.340518643,-0.683610245,-0.257340464,-0.250740036,-0.065459033,0.111705379,-1.09744737,-1.061270427,0.741665399,-0.287563231,0.079554389,0.040992231,5.00785725,-0.667942861,1.116969364,-0.177466035,0,0,0,1,1
0.089386537,-0.011037184,-0.37328423,0.225105391,0.447573043,-0.515998038,-0.224308036,0.309265276,0.693095226,0.333981777,0.361157822,0.049375522,-0.275213982,-0.003989447,-0.035057848,-0.243350568,0.044215207,0.335080581,-0.177579003,0,0,0,1,0
0.534164742,-0.309276057,-0.435409334,0.384908356,-0.299227574,-0.247471051,-0.260029543,0.041605055,0.140298322,-0.329106725,-0.292105522,1.174346573,-0.30328794,-0.045761366,-0.073082887,0.13850178,-0.732684503,-0.79635848,-0.17769197,0,0,0,1,0
